Applicant ID,Loan Type,Gender,Marital Status,Accomodation Type,No of years in the current address,No. of Years in the current job,Monthly Salary,Balance in Savings Account,Loan Amount Requested,Term,Down Payment ,EMI Affordable 
2812,Home Loan,Male,Married,Rented,4,30,30000,2311,980000,180,220000,15083
2813,Home Loan,Male,Married,Rented,1,12,15800,124221,425000,180,325000,8000
2814,Home Loan,Female,Married,Rented,4,8,21500,6032,1000000,180,500000,15000
2815,Home Loan,Male,Married,Rented,17,15,15000,740,900000,180,200000,15000
2816,Home Loan,Male,Married,Owned,1,20,30150,790,700000,120,900000,13000
2817,Home Loan,Male,Married,Owned,5,5,21956,2210,650000,180,1550000,16000
2818,Home Loan,Male,Married,Rented,3,10,73600,1000,700000,180,400000,11000
2819,Home Loan,Male,Married,Rented,3,18,5850,31951,925000,180,450000,14300
2820,Home Loan,Male,Married,Rented,5,6,20000,1151,700000,180,350000,11273
2821,Home Loan,Male,Married,Rented,2,7,0,2181,600000,180,325000,9663
2822,Home Loan,Male,Married,Owned,5,7,60000,6035,800000,180,100000,15000
2823,Home Loan,Male,Married,Rented,10,20,25000,1707,300000,180,150000,5000
2824,Home Loan,Male,Married,Family Other,13,13,0,431530,1000000,180,400000,18000
2825,Home Loan,Male,Married,Family Other,10,25,0,1410,1000000,180,400000,18000
2826,Home Loan,Male,Married,Owned,1,10,0,50243,1000000,180,200000,18000
2827,Home Loan,Male,Married,Family Other,15,15,0,27000,1000000,180,1000000,20000
2828,Home Loan,Male,Married,Family Other,35,30,0,20761,200000,180,129000,5000
2829,Home Loan,Male,Married,Family Other,40,20,0,3000,1000000,180,1200000,15390
2830,Home Loan,Male,Married,Rented,2,20,33000,8000,1000000,180,300000,16000
2831,Home Improvement,Male,Married,Owned,2,20,30000,1094,150000,84,300000,3514
2832,Home Improvement,Male,Married,Owned,25,17,5220,33543,400000,84,229122,11000
2833,Home Improvement,Male,Married,Owned,40,30,12500,2607,200000,84,50072,5000
2834,Home Loan,Male,Married,Owned,22,30,15583,1024,250000,108,250000,4535
2835,Home Improvement,Female,Married,Owned,25,10,6500,1053,150000,84,145279,3514
2836,Home Improvement,Male,Married,Family Other,20,12,7000,5015,350000,84,23900,15000
2837,Home Loan,Male,Married,Owned,12,25,13520,2659,280000,180,226780,4510
2838,Home Improvement,Female,Married,Owned,20,15,6666,1571,200000,84,109288,84
2839,Home Loan,Male,Married,Rented,30,15,30000,19000,800000,180,200000,20000
2840,Home Improvement,Female,Married,Owned,15,15,47000,15000,400000,84,200000,15000
2841,Home Loan,Male,Married,Rented,10,17,37500,60000,800000,180,300000,20000
2842,Home Loan,Male,Others,Rented,20,25,26706,1050698,500000,180,250000,13000
2843,Home Loan,Male,Married,Family Other,25,25,30750,0,500000,180,200000,7696
2844,Home Loan,Male,Single,Owned,2,7,17112,5858,800000,180,800000,17000
2845,Home Improvement,Male,Married,Rented,22,17,27000,98913,500000,60,200000,16000
2846,Home Improvement,Male,Married,Owned,20,25,15000,11000,300000,84,300000,16000
2847,Home Improvement,Male,Married,Family Other,10,12,60000,1000,500000,84,0,15000
2848,Home Loan,Male,Married,Rented,10,10,10900,200000,800000,180,200000,12313
2849,Home Loan,Male,Married,Rented,10,11,20000,20000,800000,180,800000,20000
2850,Home Loan,Male,Married,Rented,7,10,17000,20000,300000,120,621000,10000
2851,Home Loan,Male,Single,Rented,16,5,214750,6233,1000000,180,690000,25000
2852,Home Loan,Male,Married,Family Other,40,26,27150,30000,800000,180,750000,16000
2853,Home Loan,Male,Married,Rented,8,13,45500,12000,637000,180,163000,9804
2854,Home Improvement,Male,Married,Family Other,15,10,17600,10000,400000,84,200000,13000
2855,Home Loan,Male,Married,Family Other,20,22,30000,20000,800000,180,2900000,16000
2856,Home Loan,Male,Married,Rented,10,8,50000,20000,800000,180,200000,12313
2857,Home Loan,Male,Married,Family Other,25,4,16000,20000,800000,160,550000,16000
2858,Home Loan,Male,Married,Rented,2,19,30000,31005,700000,180,350000,12000
2859,Home Loan,Male,Married,Rented,2,30,10500,3839,800000,180,460000,15000
2860,Home Loan,Male,Married,Rented,20,15,75000,10000,700000,180,2500000,20000
2861,Home Loan,Male,Single,Rented,24,15,24500,96000,500000,180,600000,15000
2862,Home Loan,Male,Married,Rented,5,6,14000,3695,800000,180,400000,16000
2863,Home Loan,Male,Married,Family Other,2,8,30000,8093,700000,180,850000,15000
2864,Home Loan,Male,Married,Family Other,15,25,30000,6115,500000,120,300000,10000
2865,Home Loan,Male,Married,Rented,3,30,37332,675,1000000,180,776000,20000
2866,Home Improvement,Male,Single,Family Other,20,10,33650,12000,300000,60,100000,12000
2867,Home Loan,Male,Married,Owned,36,14,32000,76398,700000,180,870000,11000
2868,Home Loan,Male,Married,Owned,38,40,16800,2286,300000,60,100000,10000
2869,Home Loan,Male,Married,Family Other,1,9,16824,7367,300000,60,577500,10000
2870,Home Loan,Male,Single,Rented,6,8,23300,560,700000,180,200000,10774
2871,Home Improvement,Male,Married,Owned,12,8,20000,95254,500000,60,1000000,12000
2872,Home Loan,Male,Single,Rented,1,3,70000,19145,800000,120,480000,25000
2873,Home Loan,Male,Married,Rented,1,6,142666,9040,800000,180,200000,20000
2874,Home Loan,Male,Married,Family Other,1,30,19500,170,800000,120,1550000,15000
2875,Home Loan,Male,Married,Rented,10,15,30850,9062,800000,180,700000,14000
2876,Home Loan,Male,Married,Rented,1,10,21500,12865,800000,180,950000,14000
2877,Home Loan,Male,Married,Family Other,14,20,21000,21493,500000,180,120000,10000
2878,Home Improvement,Male,Married,Family Other,12,12,15000,29,300000,60,200000,10000
2879,Home Loan,Male,Married,Rented,2,15,45000,55806,800000,180,500000,18000
2880,Home Loan,Male,Married,Family Other,5,3,4200,5527,700000,180,340000,14000
2881,Home Improvement,Male,Married,Owned,20,20,9000,59526,300000,60,300000,10000
2882,Home Loan,Male,Married,Rented,10,20,22500,2328,700000,60,800000,18000
2883,Home Improvement,Male,Married,Rented,4,20,25000,1574,300000,60,100000,10000
2884,Home Loan,Male,Married,Rented,4,10,20000,31668,800000,180,960000,18000
2885,Home Loan,Male,Married,Rented,2,2,29500,23789,800000,180,700000,13000
2886,Home Loan,Male,Married,Rented,3,8,28500,11217,300000,180,500000,12000
2887,Home Loan,Male,Married,Rented,6,5,21702,20000,800000,180,510000,12313
2888,Home Loan,Male,Married,Rented,8,8,50500,30000,800000,120,960000,15000
2889,Home Loan,Male,Married,Rented,2,25,26000,8666,800000,180,550000,15000
2890,Home Loan,Male,Married,Rented,1,6,24700,20000,700000,180,200000,13000
2891,Home Loan,Male,Single,Family Other,10,5,38050,101329,700000,180,550000,13000
2892,Home Loan,Male,Married,Rented,2,15,18600,1504,400000,180,400000,8000
2893,Home Loan,Male,Married,Rented,10,10,32020,50969,800000,180,400000,12313
2894,Home Loan,Male,Married,Rented,10,8,19400,2283,600000,180,648000,9235
2895,Home Loan,Male,Married,Family Other,7,8,37000,12013,800000,180,1240000,13000
2896,Home Loan,Male,Married,Rented,1,15,22000,39317,485000,180,165000,7465
2897,Home Loan,Male,Married,Family Other,40,25,25000,2149,800000,180,940000,15000
2898,Home Loan,Male,Married,Family Other,42,20,15000,40550,700000,120,1360000,15000
2899,Home Loan,Male,Married,Rented,1,2,57500,2396,800000,180,590000,13000
2900,Home Loan,Male,Single,Family Other,25,3,25504,4018,800000,180,1200000,15000
2901,Home Loan,Male,Married,Rented,4,5,17600,3000,800000,180,740000,13000
2902,Home Loan,Male,Married,Rented,4,8,58200,40000,750000,180,685000,11543
2903,Home Loan,Male,Married,Rented,10,6,39000,3013,800000,180,200000,12313
2904,Home Loan,Male,Married,Family Other,5,4,30000,7861,800000,180,500000,13000
2905,Home Loan,Male,Married,Rented,10,5,38000,5000,800000,180,250000,14000
2906,Home Loan,Male,Married,Family Other,10,10,45000,28251,1000000,180,378000,18000
2907,Home Loan,Male,Married,Rented,6,16,31000,1973,1000000,180,580000,20000
2908,Home Loan,Male,Married,Rented,4,14,30000,12700,500000,180,490000,8000
2909,Home Loan,Male,Married,Family Other,35,32,19382,202280,550000,120,200000,9559
2910,Home Loan,Male,Married,Family Other,8,14,26500,35686,1000000,120,500000,20000
2911,Home Loan,Male,Married,Family Other,20,10,26000,2087,800000,180,240000,13000
2912,Home Loan,Male,Married,Family Other,1,15,40000,180000,700000,180,350000,20000
2913,Home Loan,Male,Married,Family Other,7,3,28000,31984,900000,180,300000,15000
2914,Home Loan,Male,Married,Family Other,3,10,25000,44000,600000,180,800000,9500
2915,Home Loan,Male,Married,Rented,10,26,50000,399070,1000000,180,300000,16000
2916,Home Loan,Male,Married,Rented,2,4,40315,46470,1000000,120,1000000,20000
2917,Home Loan,Male,Married,Rented,1,15,9815,7788,600000,168,1650000,12000
2918,Home Loan,Male,Married,Rented,1,10,30000,50000,1000000,180,250000,18000
2919,Home Loan,Male,Married,Rented,5,8,138100,22801,1000000,120,1100000,20000
2920,Home Loan,Male,Married,Owned,15,18,17401,5269,500000,180,800000,7700
2921,Home Loan,Male,Married,Rented,1,16,13924,391,650000,180,250000,11000
2922,Home Loan,Female,Married,Rented,7,7,22541,116,750000,180,200000,11543
2923,Home Loan,Male,Married,Rented,5,15,38000,82111,790000,180,410000,13000
2924,Home Loan,Male,Married,Owned,15,17,21852,4453,1000000,132,500000,9000
2925,Home Loan,Male,Married,Rented,1,15,40000,31548,1000000,180,500000,20000
2926,Home Loan,Male,Married,Rented,3,12,30000,28155,900000,180,250000,15000
2927,Home Loan,Male,Married,Family Other,92,15,50000,102625,1000000,180,980000,18000
2928,Home Loan,Male,Married,Family Other,19,27,17953,76707,1000000,180,1000000,16000
2929,Home Loan,Male,Married,Owned,1,15,18500,12351,900000,180,300000,13852
2930,Home Loan,Male,Married,Rented,5,7,30500,63374,950000,180,615000,16000
2931,Home Loan,Male,Married,Rented,1,5,31200,91278,900000,180,400000,16000
2932,Home Loan,Female,Married,Rented,7,10,42100,5383,640000,180,295000,9850
2933,Home Loan,Female,Married,Rented,5,10,24917,190,700000,180,350000,14000
2934,Home Loan,Male,Married,Family Other,5,12,48500,20000,700000,180,300000,10774
2935,Home Loan,Male,Married,Rented,2,15,19317,13937,1000000,180,925000,15400
2936,Home Loan,Male,Single,Rented,5,9,18000,5120,960000,120,340000,18000
2937,Home Loan,Male,Married,Rented,2,26,16068,60000,800000,180,300000,14000
2938,Home Loan,Male,Married,Rented,6,12,5000,33805,1000000,180,400000,15391
2939,Home Loan,Male,Married,Family Other,12,10,25000,12151,1000000,180,400000,16000
2940,Home Loan,Male,Married,Family Other,4,10,11000,7452,600000,180,395000,11000
2941,Home Loan,Male,Married,Rented,5,5,29341,9898,900000,180,500000,15000
2942,Home Loan,Male,Married,Rented,11,12,30000,42378,850000,120,300000,15000
2943,Home Loan,Male,Married,Owned,1,8,45000,47751,880000,180,420000,14000
2944,Home Loan,Male,Married,Rented,1,4,49600,15572,970000,180,580000,20000
2945,Home Loan,Male,Married,Owned,15,15,32000,14000,1000000,180,375000,18000
2946,Home Loan,Male,Married,Rented,8,30,48400,130061,1000000,180,400000,16000
2947,Home Loan,Male,Married,Rented,15,18,27000,20000,850000,180,550000,13082
2948,Home Loan,Male,Married,Rented,1,12,25000,21030,800000,180,300000,13000
2949,Home Loan,Male,Married,Rented,4,12,36000,5281,700000,180,200000,15000
2950,Home Loan,Male,Married,Family Other,1,6,30000,1609,500000,120,700000,9000
2951,Home Loan,Male,Married,Family Other,10,12,27000,10628,800000,180,440000,13000
2952,Home Loan,Male,Married,Rented,3,9,26000,1834,800000,180,460000,13000
2953,Home Loan,Male,Married,Rented,30,15,30000,12965,1000000,180,300000,16000
2954,Home Loan,Male,Married,Family Other,37,14,21500,62284,1000000,180,300000,18000
2955,Home Loan,Male,Single,Family Other,1,6,13950,1412,650000,120,234000,11297
2956,Home Loan,Male,Married,Rented,25,20,29000,6111,1000000,180,250000,16000
2957,Home Loan,Male,Married,Rented,30,10,32750,1365,475000,180,225000,7315
2958,Home Loan,Male,Married,Rented,5,23,16950,5650,750000,180,280000,15000
2959,Home Loan,Male,Married,Rented,4,10,34250,1300,1000000,180,1000000,16000
2960,Home Loan,Male,Married,Rented,2,10,70933,6176,1000000,180,250000,16000
2961,Home Loan,Male,Married,Owned,2,14,51375,51621,330000,60,895000,15000
2962,Home Loan,Male,Married,Rented,2,8,30862,39200,1000000,180,800000,16000
2963,Home Loan,Male,Married,Rented,1,5,41666,8872,1000000,180,500000,20000
2964,Home Loan,Male,Single,Family Other,20,7,25000,5000,750000,180,250000,16000
2965,Home Loan,Male,Married,Owned,4,15,25000,25225,500000,120,360000,15000
2966,Home Loan,Male,Married,Rented,6,10,21250,69971,1000000,180,600000,15600
2967,Home Improvement,Male,Married,Owned,2,12,32000,2494,500000,82,167200,12000
2968,Home Loan,Male,Single,Family Other,22,5,14028,203,1000000,180,200000,15390
2969,Home Improvement,Male,Married,Owned,26,20,22916,10008,500000,84,500000,11713
2970,Home Loan,Male,Married,Rented,1,0,20000,9411,220000,60,0,5214
2971,Home Loan,Male,Married,Rented,3,0,28242,99619,650000,180,650000,10004
2972,Home Loan,Male,Married,Rented,4,0,89400,30312,1000000,180,240000,15390
2973,Home Loan,Male,Single,Owned,1,13,18500,5262,600000,180,472000,9235
2974,Home Loan,Male,Married,Rented,4,8,46975,0,300000,84,300000,6131
2975,Home Loan,Male,Married,Family Other,10,15,15000,13000,180000,120,120000,3243
2976,Home Loan,Male,Married,Owned,3,5,21600,2904,550000,180,662430,8858
2977,Home Loan,Male,Married,Rented,1,28,19616,31222,800000,180,200000,12312
2978,Home Improvement,Male,Single,Owned,5,16,30000,4317,500000,84,400000,12000
2979,Home Improvement,Male,Married,Owned,1,6,15401,57076,350000,84,150000,8000
2980,Home Loan,Male,Married,Rented,10,15,21975,0,300000,120,320000,5214
2981,Home Loan,Male,Married,Rented,5,14,20416,2624,300000,120,50000,6000
2982,Home Loan,Male,Married,Rented,2,19,25000,3548,500000,120,200000,9000
2983,Home Improvement,Male,Married,Owned,3,15,37500,1113,500000,84,300000,15000
2984,Home Loan,Male,Married,Owned,8,8,20000,10100,270000,120,30000,5000
2985,Home Loan,Male,Married,Family Other,20,18,44500,102081,400000,120,200000,6952
2986,Home Loan,Male,Married,Rented,10,15,31666,3017,150000,120,150000,5000
2987,Home Loan,Male,Married,Family Other,5,10,33454,1028,800000,180,234000,12884
2988,Home Loan,Male,Married,Family Other,22,20,20834,3507,350000,180,200000,6000
2989,Home Improvement,Male,Married,Owned,3,8,16667,2000,200000,84,151500,6000
2990,Home Loan,Male,Married,Family Other,29,8,77050,13081,500000,120,100000,9010
2991,Home Loan,Male,Married,Rented,6,20,50000,1710,1000000,180,360000,15391
2992,Home Loan,Male,Married,Rented,3,15,20834,345,500000,180,100000,8000
2993,Home Loan,Male,Married,Owned,30,14,25000,7253,500000,144,50000,8495
2994,Home Loan,Male,Married,Rented,2,25,19583,1630,600000,180,50000,12000
2995,Home Improvement,Male,Married,Owned,4,6,22000,1043,350000,180,141000,8000
2996,Home Loan,Male,Married,Rented,10,26,37950,1811,400000,120,225000,7208
2997,Home Loan,Male,Married,Rented,2,15,39825,20,1000000,180,250000,15391
2998,Home Improvement,Male,Married,Owned,36,28,30000,1057,600000,180,8000,10000
2999,Home Improvement,Male,Married,Family Other,30,10,30000,13073,1000000,156,204000,18000
3000,Home Loan,Male,Married,Family Other,40,20,21241,224,1000000,180,13000000,20000
3001,Home Improvement,Male,Married,Owned,1,25,35000,10703,500000,84,312000,15000
3002,Home Loan,Male,Married,Family Other,25,20,41666,0,800000,60,254000,20000
3003,Home Loan,Male,Married,Owned,1,7,25000,1152,180000,120,20000,4000
3004,Home Loan,Male,Married,Rented,3,1,50000,1336,1000000,180,400000,20000
3005,Home Loan,Male,Married,Rented,1,8,33333,75,500000,180,300000,10000
3006,Home Improvement,Male,Married,Owned,1,26,15000,1149,200000,84,180000,5000
3007,Home Loan,Male,Married,Rented,5,6,26666,1090,600000,180,552000,100000
3008,Home Loan,Male,Married,Rented,1,10,29166,25000,700000,180,200000,11000
3009,Home Loan,Male,Married,Rented,1,4,40000,55000,800000,180,200000,15000
3010,Home Loan,Male,Married,Rented,5,6,83333,440,1000000,120,200000,25000
3011,Home Improvement,Male,Married,Owned,20,25,8000,14718,500000,84,2000000,10000
3012,Home Loan,Male,Married,Rented,1,20,12000,18130,1000000,180,750000,16105
3013,Home Improvement,Male,Single,Owned,20,2,5000,14019,500000,84,200000,15000
3014,Home Loan,Male,Married,Owned,2,20,20000,6075,600000,180,852000,9235
3015,Home Loan,Male,Married,Rented,1,25,32000,2837,500000,180,128050,8053
3016,Home Loan,Male,Married,Rented,1,9,19000,36030,400000,180,155000,10000
3017,Home Loan,Male,Married,Rented,3,10,30000,3513,700000,180,1300000,12000
3018,Home Loan,Female,Married,Owned,17,17,16600,1321,500000,180,1500000,13000
3019,Home Loan,Male,Married,Family Other,36,25,18241,4515,600000,180,600000,10000
3020,Home Loan,Male,Married,Owned,20,30,50000,1963,1000000,168,282400,16500
3021,Home Loan,Male,Married,Rented,5,12,12000,2090,200000,120,439250,3604
3022,Home Loan,Male,Married,Family Other,12,10,35000,1539,1000000,180,1375900,15000
3023,Home Improvement,Male,Single,Owned,6,10,15000,589,200000,60,500000,8000
3024,Home Loan,Female,Married,Family Other,4,20,15000,2276,1000000,180,510000,17000
3025,Home Loan,Male,Married,Rented,13,15,25000,110021,1000000,180,500000,18000
3026,Home Loan,Male,Single,Owned,28,7,12000,0,600000,180,400000,11000
3027,Home Loan,Male,Married,Owned,1,28,13000,3524,400000,180,400000,8000
3028,Home Loan,Male,Married,Owned,45,15,15000,18776,1000000,180,800000,20000
3029,Home Improvement,Male,Married,Owned,33,20,35000,1105,500000,84,400000,10000
3030,Home Loan,Male,Married,Owned,32,15,15000,24583,900000,180,300000,12000
3031,Home Improvement,Male,Married,Owned,21,20,20000,0,1000000,180,800000,25000
3032,Home Loan,Male,Married,Rented,30,10,20000,2000,1000000,180,300000,17000
3033,Home Loan,Male,Married,Rented,5,12,15000,14727,300000,180,400000,4618
3034,Home Loan,Male,Married,Owned,6,3,19957,101388,400000,84,250000,6500
3035,Home Loan,Male,Married,Rented,10,10,22900,154591,600000,180,150000,9235
3036,Home Loan,Male,Married,Rented,6,5,24500,13388,600000,180,250000,9500
3037,Home Loan,Male,Married,Owned,10,10,18300,72086,400000,180,125000,6157
3038,Home Loan,Male,Married,Rented,5,5,23048,11977,700000,180,600000,10774
3039,Home Loan,Male,Single,Rented,5,5,20442,0,600000,180,430500,9235
3040,Home Loan,Male,Single,Rented,4,7,28400,33473,850000,180,300000,13500
3041,Home Loan,Male,Married,Rented,8,8,24500,25258,1000000,180,300000,15390
3042,Home Loan,Male,Married,Owned,12,5,35000,3605,900000,180,400000,14620
3043,Home Loan,Male,Married,Owned,25,8,29006,15000,1000000,180,300000,15390
3044,Home Loan,Male,Married,Rented,10,3,29200,1775,525000,180,175000,8079
3045,Home Loan,Male,Married,Rented,8,10,23173,11173,400000,180,200000,6156
3046,Home Loan,Male,Married,Rented,8,8,25000,70467,725000,180,275000,11157
3047,Home Loan,Male,Single,Rented,10,3,30000,1236,800000,180,200000,12312
3048,Home Loan,Male,Married,Owned,2,15,18344,85832,525000,180,175000,8079
3049,Home Loan,Male,Married,Rented,2,13,25000,10064,700000,180,930000,10774
3050,Home Loan,Male,Married,Rented,2,5,30000,121538,700000,180,183800,10774
3051,Home Loan,Male,Married,Rented,4,7,72000,151487,700000,180,500000,10774
3052,Home Loan,Male,Single,Owned,22,3,31200,17536,1000000,180,500000,15391
3053,Home Loan,Male,Married,Rented,1,8,24000,75,1000000,180,400000,15391
3054,Home Loan,Female,Married,Rented,7,5,54000,2547,800000,180,600000,1200000
3055,Home Loan,Female,Married,Family Other,20,30,25000,15076,1000000,180,400000,16000
3056,Home Loan,Male,Married,Rented,6,28,19500,3408,500000,180,225000,7696
3057,Home Loan,Male,Single,Owned,20,2,40000,3279,1000000,180,500000,9000
3058,Home Loan,Male,Married,Rented,7,4,12000,100,500000,180,700000,15000
3059,Home Loan,Male,Married,Family Other,1,0,37500,84232,1000000,180,218196,15391
3060,Home Loan,Male,Married,Rented,6,0,34000,79065,700000,180,300000,160000
3061,Home Loan,Male,Married,Owned,13,12,30000,10075,1000000,180,500000,15000
3062,Home Loan,Male,Married,Rented,20,8,20000,6425,1000000,180,500000,16000
3063,Home Loan,Male,Married,Family Other,14,15,25000,24097,1000000,180,250000,15000
3064,Home Loan,Female,Others,Rented,1,3,10000,52000,300000,180,300000,5000
3065,Home Loan,Male,Married,Family Other,15,15,34000,999,600000,180,200000,12000
3066,Home Loan,Male,Single,Family Other,11,12,20000,10828,450000,180,1250000,8000
3067,Home Loan,Male,Married,Rented,15,15,0,9424,495000,180,55000,7619
3068,Home Loan,Male,Married,Owned,33,10,14700,1628,600000,180,1100000,15000
3069,Home Loan,Male,Married,Rented,10,15,17000,152,400000,180,50000,6157
3070,Home Loan,Male,Married,Rented,10,3,20000,0,600000,120,200000,10428
3071,Home Loan,Male,Married,Owned,11,12,19000,0,360000,60,90000,8947
3072,Home Loan,Male,Married,Family Other,5,10,18000,2702,500000,180,50000,9000
3073,Home Loan,Male,Married,Rented,5,20,16250,0,750000,180,150000,11543
3074,Home Loan,Female,Married,Rented,15,15,14750,10000,750000,180,200000,20000
3075,Home Loan,Male,Married,Family Other,10,12,26000,6376,380000,180,45000,5849
3076,Home Loan,Male,Married,Owned,1,15,18000,1938,400000,180,500000,6157
3077,Home Loan,Male,Married,Owned,2,4,5200,1001,650000,180,100000,10004
3078,Home Loan,Male,Married,Family Other,40,15,30000,2973,500000,180,100000,10000
3079,Home Loan,Male,Married,Family Other,7,12,9000,32417,750000,180,250000,11543
3080,Home Loan,Male,Married,Owned,5,15,23000,0,550000,180,210000,15000
3081,Home Loan,Male,Single,Rented,4,7,28350,44157,1000000,180,100000,20000
3082,Home Loan,Male,Married,Owned,1,8,16500,1000,250000,180,50000,3848
3083,Home Loan,Male,Married,Rented,2,12,18500,5923,580000,180,70000,8927
3084,Home Loan,Male,Married,Rented,3,14,17000,11151,340000,180,85000,5233
3085,Home Loan,Male,Married,Rented,2,27,22500,12570,300000,180,300000,10000
3086,Home Loan,Male,Married,Family Other,5,2,14000,12747,800000,180,300000,14000
3087,Home Loan,Male,Married,Rented,3,10,28000,1100,475000,180,75000,8000
3088,Home Loan,Male,Single,Rented,1,10,13100,0,340000,180,85000,5233
3089,Home Loan,Male,Single,Owned,6,10,20000,38602,400000,180,100000,7000
3090,Home Loan,Male,Married,Rented,2,12,13950,1773,270000,180,30000,4156
3091,Home Loan,Male,Married,Owned,2,7,20000,10781,500000,144,300000,8160
3092,Home Loan,Male,Married,Rented,3,16,24950,37020,800000,180,200000,17000
3093,Home Loan,Male,Married,Rented,2,15,22000,2166,675000,180,75000,10389
3094,Home Loan,Male,Married,Family Other,25,10,14600,1677,300000,180,231000,4618
3095,Home Loan,Male,Married,Owned,5,10,14000,1000,425000,180,115000,6541
3096,Home Loan,Male,Married,Rented,12,10,19750,4710,400000,180,100000,7500
3097,Home Loan,Male,Married,Owned,3,20,12500,1000,500000,180,100000,7696
3098,Home Loan,Male,Married,Owned,2,14,12000,1521,360000,180,40000,6156
3099,Home Loan,Male,Married,Owned,2,7,26240,9669,800000,180,412000,12313
3100,Home Loan,Male,Married,Family Other,6,10,7800,3551,800000,180,200000,12313
3101,Home Loan,Male,Married,Family Other,10,10,25660,0,825000,180,225000,12697
3102,Home Loan,Male,Married,Rented,2,15,26210,2492,850000,180,350000,16000
3103,Home Loan,Male,Married,Rented,5,0,25545,3794,800000,156,150000,12755
3104,Home Loan,Male,Married,Rented,5,12,18500,40479,525000,132,745000,12000
3105,Home Loan,Male,Married,Rented,10,10,23450,0,700000,180,100000,10774
3106,Home Loan,Male,Single,Rented,4,9,35000,339,445000,180,50000,7500
3107,Home Loan,Male,Married,Rented,1,8,32500,13519,800000,180,350000,12313
3108,Home Loan,Male,Married,Rented,3,10,19200,4050,600000,180,300000,15000
3109,Home Loan,Male,Others,Family Other,25,8,19200,3139,800000,180,100000,15000
3110,Home Loan,Male,Married,Rented,5,5,10000,15071,550000,180,110000,9000
3111,Home Loan,Male,Married,Owned,2,9,21420,3145,545000,180,65000,8388
3112,Home Loan,Male,Married,Rented,1,7,22500,28494,600000,180,100000,10000
3113,Home Loan,Male,Single,Family Other,20,15,10000,134063,500000,180,150000,20000
3114,Home Loan,Male,Married,Family Other,5,8,35000,33741,900000,180,300000,13852
3115,Home Loan,Male,Single,Rented,6,5,21400,2444,675000,168,175000,10556
3116,Home Loan,Male,Single,Owned,2,6,25000,1000,1000000,180,200000,16000
3117,Home Loan,Male,Married,Rented,3,10,13250,41682,300000,180,51000,4618
3118,Home Loan,Male,Married,Rented,10,12,50000,59821,700000,180,100000,10774
3119,Home Loan,Male,Married,Family Other,20,10,14600,92459,380000,180,45000,5849
3120,Home Loan,Male,Others,Rented,3,15,23000,500,400000,120,250000,6952
3121,Home Loan,Male,Married,Rented,1,10,14000,500,350000,120,300000,6083
3122,Home Loan,Male,Married,Family Other,5,15,36366,87119,1000000,180,311000,17000
3123,Home Loan,Male,Married,Rented,2,8,21100,546,860000,180,240000,13236
3124,Home Loan,Male,Married,Family Other,2,12,15000,29360,300000,144,175000,4896
3125,Home Loan,Male,Married,Owned,2,20,12400,2159,320000,180,175000,4925
3126,Home Loan,Male,Married,Owned,4,15,25000,24068,540000,180,60000,10000
3127,Home Loan,Male,Married,Rented,10,20,37500,0,800000,180,200000,12312
3128,Home Loan,Male,Married,Rented,2,12,30000,3620,160000,180,20000,4000
3129,Home Loan,Male,Married,Rented,2,10,19850,0,640000,180,160000,9850
3130,Home Loan,Male,Single,Owned,5,5,8000,500,100000,60,35000,2486
3131,Home Loan,Male,Married,Owned,1,4,27083,35373,540000,180,60000,10000
3132,Home Loan,Male,Married,Owned,8,15,16600,1069,525000,180,375000,14000
3133,Home Loan,Male,Married,Owned,10,12,8000,109054,650000,180,150000,10000
3134,Home Loan,Male,Married,Rented,10,13,25000,767,500000,96,100000,8000
3135,Home Loan,Female,Married,Rented,7,12,10000,3000,400000,180,100000,6156
3136,Home Loan,Male,Married,Rented,5,12,15000,1729,800000,180,200000,15000
3137,Home Loan,Male,Married,Rented,5,10,20000,2200,500000,180,500000,10000
3138,Home Loan,Male,Married,Owned,10,10,35000,1428,400000,180,100000,7000
3139,Home Loan,Male,Married,Rented,1,15,24000,12396,500000,180,575000,7696
3140,Home Loan,Male,Single,Rented,2,5,25050,1014,585000,180,65000,9004
3141,Home Loan,Male,Married,Rented,3,10,26000,4002,550000,180,202600,8465
3142,Home Loan,Male,Married,Rented,2,5,14600,1000,270000,180,30000,4156
3143,Home Loan,Male,Married,Rented,3,17,18750,2000,800000,180,200000,15000
3144,Home Loan,Male,Married,Rented,2,30,37500,20879,1000000,180,300000,17000
3145,Home Loan,Male,Married,Owned,25,30,16666,0,400000,180,100000,8500
3146,Home Loan,Male,Married,Owned,3,20,19500,1140,450000,180,250000,10000
3147,Home Loan,Male,Married,Family Other,2,15,20000,1521,500000,180,200000,16000
3148,Home Loan,Male,Married,Rented,4,10,35000,941,1000000,180,200000,16000
3149,Home Loan,Male,Married,Owned,4,7,12800,1000,250000,180,250000,3848
3150,Home Loan,Male,Married,Rented,3,7,18000,1000,400000,180,100000,7700
3151,Home Loan,Male,Married,Rented,9,18,17300,1022,350000,180,150000,6000
3152,Home Loan,Male,Married,Rented,4,8,17600,1000,300000,180,125000,4618
3153,Home Loan,Male,Married,Rented,6,13,35000,1000,300000,180,100000,5000
3154,Home Loan,Male,Single,Rented,3,8,12000,300,600000,180,200000,9234
3155,Home Loan,Male,Married,Rented,2,7,10500,2388,270000,180,130000,5000
